,mip,mro,community,genome_list,co_occur,cosine
3693,2.0,0.6440677966101694,community_2,['AY258614.1.1402' 'CEBV01021424.69462.70978'],0.0,-0.0009606282004147812
3744,2.0,0.76,community_2,['AY653235.1.1324' 'CP000964.5345087.5346618'],14.254566602641717,-0.0002732502888889646
3750,2.0,0.6923076923076923,community_2,['AF371831.1.1421' 'CP001104.697435.698953'],4.650126814907708,-0.0007576033950731017
3779,3.0,0.6779661016949152,community_2,['AB062283.1.1345' 'CP001859.380488.382032'],0.0,-2.7411769710538808e-05
3783,3.0,0.7083333333333334,community_2,['APLB01020964.5705.7161' 'CP001859.380488.382032'],0.0,-0.0006199365207115854
3823,3.0,0.7037037037037037,community_2,['AY916363.1.1391' 'CP003274.119147.120561'],2.783473321389465,-0.0009897893085371889
3884,9.0,0.5714285714285714,community_2,['AB012589.1.1484' 'CP007799.4645197.4646654'],0.092663766289661,-0.0008404983884332241
3887,4.0,0.6938775510204082,community_2,['AF153858.1.1349' 'CP007799.4645197.4646654'],29.979915691714268,0.0002962291496610819
3948,3.0,0.8148148148148148,community_2,['AB012589.1.1484' 'CP011914.198813.200280'],0.0,-0.00041044415023281484
3949,0.0,0.8076923076923077,community_2,['ABEZ02000012.1768.3258' 'CP011914.198813.200280'],0.0,0.0008691601508278995
3950,2.0,0.6666666666666666,community_2,['AF132280.1.1277' 'CP011914.198813.200280'],21.55840678629465,6.45016356824422e-05
3951,1.0,0.6382978723404256,community_2,['AF132284.1.1359' 'CP011914.198813.200280'],0.0,-0.000531366154968538
3952,2.0,0.7555555555555555,community_2,['AJ270486.1.1241' 'CP011914.198813.200280'],0.1944393897372265,0.0008809140028035388
4002,1.0,0.7307692307692307,community_2,['ACBZ01000217.267.1788' 'CP013322.1213349.1214902'],0.0,-0.0008953396694818903
4006,4.0,0.7727272727272727,community_2,['CEAH01023145.29.1558' 'CP013322.1213349.1214902'],0.0,0.0004191514436665277
4021,4.0,0.7777777777777778,community_2,['AB741661.1.1324' 'CP014480.1.1202'],0.0,3.8752201859851816e-05
4031,9.0,0.6153846153846154,community_2,['AJ540309.1.1413' 'CP014993.2276384.2277934'],0.0,0.00015848429022696146
4051,1.0,0.7017543859649122,community_2,['AB506139.1.1558' 'CP015404.3865852.3867400'],0.0,0.0007691255369426667
4057,3.0,0.7272727272727273,community_2,['AY676491.1.1479' 'CP015404.3865852.3867400'],0.0,-0.00040845705865013226
4059,1.0,0.6909090909090909,community_2,['AY922215.1.1392' 'CP015404.3865852.3867400'],0.0,0.0006036338073881136
4064,2.0,0.7272727272727273,community_2,['AB506623.1.1506' 'CP016360.720523.722078'],0.0,-4.3838198749075326e-05
4066,0.0,0.7346938775510204,community_2,['ABWK02000005.70.1618' 'CP016360.720523.722078'],0.0,-0.0009253975648078868
4072,2.0,0.72,community_2,['CAGY01000009.11.1531' 'CP016360.720523.722078'],0.0,0.0005405027304339616
4074,3.0,0.7916666666666666,community_2,['AB243992.1.1538' 'CP016756.2221207.2222594'],0.0,0.00045016254056785815
4083,3.0,0.8163265306122449,community_2,['AJ318864.29.1472' 'CP016757.633960.635480'],0.111878388756395,3.0977142485798535e-05
4085,1.0,0.6909090909090909,community_2,['AM277966.1.1487' 'CP016757.633960.635480'],0.3490359067500321,0.0003574250992726327
4086,3.0,0.8085106382978723,community_2,['AM945677.1.1338' 'CP016757.633960.635480'],0.0,-0.00015302592747945028
4088,1.0,0.6666666666666666,community_2,['CDZH01017284.51431.52959' 'CP016757.633960.635480'],1.237879323804009,0.000924078866315841
4095,1.0,0.6792452830188679,community_2,['AY916373.1.1335' 'CP017039.2683781.2685275'],0.0,6.499741638057484e-05
4096,5.0,0.6511627906976745,community_2,['AY982432.1.1370' 'CP017039.2683781.2685275'],0.0,0.00033696307248221713
4114,8.0,0.6666666666666666,community_2,['AB700379.1.1452' 'CP017245.1475134.1476659'],0.0,0.0007536165599709961
4117,5.0,0.56,community_2,['AY579584.1.1405' 'CP017245.1475134.1476659'],0.0,-0.0005097739427583498
4126,1.0,0.6511627906976745,community_2,['AB272335.1.1200' 'CP018206.3516884.3518437'],2.901648314695194,0.00013110801509673891
4128,2.0,0.6382978723404256,community_2,['AB554230.1.1487' 'CP018206.3516884.3518437'],0.0,-5.933727391411813e-05
4135,5.0,0.4727272727272727,community_2,['CEBV01021424.69462.70978' 'CP018206.3516884.3518437'],0.0,-0.0002588876636069594
4139,4.0,0.7142857142857143,community_2,['AY375144.1.1453' 'CP018735.5184774.5186301'],0.0,0.0009604686609114663
4141,1.0,0.7450980392156863,community_2,['CP016757.1044976.1046496' 'CP018735.5184774.5186301'],0.700329662358854,-0.0007935555384101541
4190,4.0,0.6538461538461539,community_2,['ABIK02000013.103269.104574' 'CP020933.435397.436952'],14.030964370875154,2.6829315406084083e-05
4212,6.0,0.5964912280701754,community_2,['AM277966.1.1487' 'CP022049.2979200.2980751'],0.0,0.00012034650592358151
4214,3.0,0.8363636363636363,community_2,['AM943033.1.1240' 'CP022049.2979200.2980751'],0.0,0.0009489373115274572
4215,3.0,0.76,community_2,['AY653235.1.1324' 'CP022049.2979200.2980751'],4.684483265868039,0.0006737243177526573
4216,3.0,0.7142857142857143,community_2,['AY850526.1.1228' 'CP022049.2979200.2980751'],3.4077143084577983,-9.64392830196089e-07
4219,0.0,0.7547169811320755,community_2,['CP011307.631177.632643' 'CP022049.2979200.2980751'],9.503120838606264,-0.0007017170274931314
4222,8.0,0.7450980392156863,community_2,['AB969399.1.1506' 'CP022504.2281271.2282825'],0.0,-0.0002752964222525569
4253,3.0,0.6666666666666666,community_2,['CDTW01027470.3361.4864' 'CP025031.1068074.1069625'],0.0,0.0009592798189368781
4261,0.0,0.7272727272727273,community_2,['AB221358.1.1238' 'CP025080.1209580.1211119'],0.0,-0.0007547985365827709
4265,3.0,0.7307692307692307,community_2,['AKCT01000562.18830.20227' 'CP025080.1209580.1211119'],0.0,0.00048038445920229917
4266,3.0,0.6792452830188679,community_2,['AM277985.1.1475' 'CP025080.1209580.1211119'],0.0,0.000599160341655022
4269,6.0,0.6538461538461539,community_2,['AQTW01000012.1.1214' 'CP025080.1209580.1211119'],0.0,-0.0004392199062103804
4271,1.0,0.72,community_2,['AY977174.1.1362' 'CP025080.1209580.1211119'],0.0,-9.603095769855363e-05
4273,2.0,0.7407407407407407,community_2,['BABG01007374.315.1659' 'CP025080.1209580.1211119'],0.7254363951451523,-0.0002751476587247882
4276,2.0,0.625,community_2,['CP017039.2683781.2685275' 'CP025090.1.1324'],0.6754014573789391,0.0003670133512686149
4318,5.0,0.6122448979591837,community_2,['AB702766.1.1491' 'CP026831.867103.868624'],0.0,-0.0009757313626276181
4319,3.0,0.6666666666666666,community_2,['ACBZ01000217.267.1788' 'CP026831.867103.868624'],0.0,-0.00015086229557002292
4344,4.0,0.7307692307692307,community_2,['AJ786792.1.1293' 'CP027335.1025455.1026976'],0.0,-0.00025430412095562606
4394,7.0,0.6666666666666666,community_2,['AB490811.1.1610' 'CP028915.196794.198343'],0.8930076486030885,-0.00016448996403324752
4414,2.0,0.7755102040816326,community_2,['AATC01000018.2.1513' 'CP029462.2297199.2298764'],0.0,4.485587811977759e-05
4419,2.0,0.7346938775510204,community_2,['CDZN01019218.7779.9278' 'CP029462.2297199.2298764'],0.0,0.0006745512781578448
4423,2.0,0.5581395348837209,community_2,['AB494814.1.1500' 'CP030279.622505.623968'],0.0,0.0004304556909607016
4430,1.0,0.7346938775510204,community_2,['AQTW01000012.1.1214' 'CP030279.622505.623968'],0.0,-0.0006420549420606883
4513,0.0,0.5652173913043478,community_2,['AM276744.1.1449' 'CR933274.3.1312'],0.0,0.0003732526672809389
4534,7.0,0.6037735849056604,community_2,['AF371831.1.1421' 'CT651637.227496.229042'],0.9307755715071836,0.0009244150972793474
4545,2.0,0.6785714285714286,community_2,['AB062283.1.1345' 'CT918294.1.1333'],0.0,-0.0006725888828472232
4550,4.0,0.7777777777777778,community_2,['AF233876.1.1443' 'CT918294.1.1333'],0.0,9.044176283142284e-05
4553,1.0,0.7547169811320755,community_2,['AJ888239.1.1389' 'CT918294.1.1333'],0.0,-0.00013164805732495806
4555,1.0,0.7586206896551724,community_2,['APQG01000021.1.1300' 'CT918294.1.1333'],0.0,0.0009654864175058487
4576,5.0,0.625,community_2,['CCYH01000050.193.1720' 'CT918925.1.1304'],0.0,0.0006761258989389007
4579,1.0,0.68,community_2,['CP026831.867103.868624' 'CT918925.1.1304'],0.0,0.00019538218783123662
4589,5.0,0.6122448979591837,community_2,['AM277966.1.1487' 'CT920940.1.1306'],0.0,-0.00046468645269225506
4593,1.0,0.7755102040816326,community_2,['CP029462.2297199.2298764' 'CT920940.1.1306'],0.0,-0.0008790723241718501
4594,3.0,0.6538461538461539,community_2,['AB612796.1.1482' 'CT921398.1.1347'],0.0,0.0001716336830191878
4595,8.0,0.5925925925925926,community_2,['AB700379.1.1452' 'CT921398.1.1347'],0.0,0.00018801696241729042
4597,3.0,0.7636363636363637,community_2,['AM500804.1.1519' 'CT921398.1.1347'],0.0,0.0006315546093485807
4600,2.0,0.8148148148148148,community_2,['AY985779.1.1355' 'CT921398.1.1347'],6.823935273409006,-0.0003854765885052379
4601,7.0,0.5882352941176471,community_2,['CP018735.5184774.5186301' 'CT921398.1.1347'],0.0,-0.0009790976481791665
4655,2.0,0.76,community_2,['CEAF01025776.185.1694' 'CT926247.1.1285'],0.0,0.00016792452924556714
4663,4.0,0.7586206896551724,community_2,['AM405112.1.1489' 'CT926769.1.1345'],1.3979161974384624,0.00025347234934453743
4668,1.0,0.5652173913043478,community_2,['AM277988.1.1480' 'CT927114.2.1365'],0.0029536861545835,-0.0002282543760938644
4671,2.0,0.6222222222222222,community_2,['AY974071.1.1440' 'CT927114.2.1365'],0.0,9.169883641658412e-05
4688,5.0,0.6530612244897959,community_2,['AM277988.1.1480' 'CVRG01041904.1.1229'],0.0,0.0004252044624802864
4689,6.0,0.6785714285714286,community_2,['AM278259.1.1472' 'CVRG01041904.1.1229'],0.0,-0.0005104168641336628
4692,8.0,0.5714285714285714,community_2,['CP022049.2979200.2980751' 'CVRG01041904.1.1229'],0.0,-0.000800636007762522
4721,2.0,0.6923076923076923,community_2,['AB012589.1.1484' 'CWJP01000006.3412.4922'],0.0,-0.0005306748273962014
4722,3.0,0.6521739130434783,community_2,['AF371754.1.1432' 'CWJP01000006.3412.4922'],0.3007911437830444,-0.0001484661452158309
4724,7.0,0.6086956521739131,community_2,['AF132284.1.1359' 'CWRS01000007.95651.96916'],0.0,0.0009565771083167195
4834,6.0,0.8301886792452831,community_2,['AB506192.1.1523' 'CZBP01000074.1.1200'],75.4900249770144,-0.000230181234717697
4837,4.0,0.7659574468085106,community_2,['AB934822.1.1349' 'CZBP01000074.1.1200'],19.614315124985296,-0.0007709247091753734
4840,2.0,0.8571428571428571,community_2,['CP011914.198813.200280' 'CZBP01000074.1.1200'],83.87380159820896,0.0006020873100101987
4842,0.0,0.8333333333333334,community_2,['ABWN01000012.312.1822' 'CZCA01000489.3432.4942'],0.0,-0.0007442786676916418
4843,1.0,0.8,community_2,['AF371817.1.1388' 'CZCA01000489.3432.4942'],0.0,0.0008118911848282311
4856,1.0,0.7619047619047619,community_2,['AP011541.2938766.2940303' 'D78365.1.1327'],0.0,-0.0002887268927738911
4936,2.0,0.6086956521739131,community_2,['AB702766.1.1491' 'DQ001679.1.1278'],0.0,-9.342182454907762e-05
4940,4.0,0.6956521739130435,community_2,['CP007799.4645197.4646654' 'DQ001679.1.1278'],0.0,-0.0006578710896021903
4941,1.0,0.7142857142857143,community_2,['CP030279.622505.623968' 'DQ001679.1.1278'],0.0,-0.0008167358198883309
4994,1.0,0.8085106382978723,community_2,['AB934632.1.1349' 'DQ014659.1.1346'],1.3421206446128051,-0.0009049698082788802
4995,6.0,0.625,community_2,['AM406090.1.1432' 'DQ014659.1.1346'],0.0,0.0005112767702584957
5058,3.0,0.723404255319149,community_2,['AB506360.1.1531' 'DQ014991.1.1339'],0.0,0.0009354941257668537
5059,5.0,0.7407407407407407,community_2,['AB775005.1.1253' 'DQ014991.1.1339'],1.7504822921073355,5.3591493520373015e-05
5062,3.0,0.76,community_2,['AM420159.1.1486' 'DQ014991.1.1339'],0.0442247671474547,0.00034495689810061866
5063,3.0,0.5306122448979592,community_2,['AY362904.1.1362' 'DQ014991.1.1339'],0.0,0.0005561735980390356
5064,3.0,0.5777777777777777,community_2,['AY375144.1.1453' 'DQ014991.1.1339'],0.0,-0.0008711988886586179
5130,4.0,0.6382978723404256,community_2,['AY454723.1.1051' 'DQ015609.1.1337'],0.0,-0.0006373644367566071
5141,2.0,0.6909090909090909,community_2,['AB826025.1.1593' 'DQ015648.1.1347'],0.0,-6.604681377389375e-05
5144,1.0,0.7111111111111111,community_2,['AF432141.1.1499' 'DQ015648.1.1347'],0.0,-0.00038351684881691447
5146,1.0,0.6521739130434783,community_2,['AY350613.1.1456' 'DQ015648.1.1347'],0.0,-6.383588841904577e-05
5148,0.0,0.8148148148148148,community_2,['AY916363.1.1391' 'DQ015648.1.1347'],0.0,0.0001591879414124211
5151,4.0,0.6792452830188679,community_2,['CT651637.227496.229042' 'DQ015648.1.1347'],0.0,-0.00016441530566464838
5153,2.0,0.6808510638297872,community_2,['ACKS01000100.344.1864' 'DQ057365.1.1393'],0.850146738708645,-0.000969208959232229
5154,2.0,0.7755102040816326,community_2,['AF129444.1.1436' 'DQ057365.1.1393'],0.0,-0.00016585514715067017
5157,1.0,0.7659574468085106,community_2,['ATXO01000007.1.1263' 'DQ057365.1.1393'],0.0259089195609476,0.0006328799316624855
5159,5.0,0.7441860465116279,community_2,['AF385506.1.1500' 'DQ057368.1.1392'],0.3242124202479317,0.0005797702865199755
5161,4.0,0.6792452830188679,community_2,['AQTW01000012.1.1214' 'DQ057368.1.1392'],0.156990674264307,-0.00018224489004451002
5163,2.0,0.7450980392156863,community_2,['AY676491.1.1479' 'DQ057368.1.1392'],0.2450276944323377,0.0001137062254031767
5164,5.0,0.782608695652174,community_2,['AY976142.1.1343' 'DQ057368.1.1392'],5.582277962988883,0.0008474091402449718
5166,3.0,0.75,community_2,['CAGY01000009.11.1531' 'DQ057368.1.1392'],4.355748268586467,-0.000924775352056423
5170,0.0,0.72,community_2,['AY692429.1.1487' 'DQ057372.1.1393'],0.1261262644597991,0.0006437761666495753
5171,2.0,0.8076923076923077,community_2,['AY993830.1.1279' 'DQ057372.1.1393'],0.0,0.0004445360159239558
5172,0.0,0.6923076923076923,community_2,['CP003274.119147.120561' 'DQ057372.1.1393'],1.177096266834269,0.0005813367365367903
5177,5.0,0.68,community_2,['AF386081.1.1436' 'DQ057374.1.1386'],0.0,-0.0005254404817951088
5178,3.0,0.7346938775510204,community_2,['AF432141.1.1499' 'DQ057374.1.1386'],0.0,-0.0008127046053532822
5284,2.0,0.6896551724137931,community_2,['AY993830.1.1279' 'DQ057480.1.1449'],0.0,3.758639827274407e-05
5361,1.0,0.6909090909090909,community_2,['AB012207.1.1299' 'DQ100445.1.1484'],0.0,-0.0005881769583435753
5362,3.0,0.8301886792452831,community_2,['AB506573.1.1493' 'DQ100445.1.1484'],0.0,0.0007881627469475868
5364,4.0,0.7555555555555555,community_2,['AM936376.1.1338' 'DQ100445.1.1484'],0.0,-0.00037372075635196713
5368,4.0,0.6792452830188679,community_2,['CVRG01041904.1.1229' 'DQ100445.1.1484'],0.0,-0.00030474695404576334
5399,2.0,0.6530612244897959,community_2,['AY990173.1.1281' 'DQ113748.1.1448'],0.1142994661092871,0.0008885073730282295
5400,3.0,0.6938775510204082,community_2,['DQ057480.1.1449' 'DQ113748.1.1448'],0.079467643660223,-0.0008177792091055707
5426,1.0,0.875,community_2,['AB822953.1.1572' 'DQ130025.1.1418'],0.0,0.0002853409383986258
5427,2.0,0.7555555555555555,community_2,['AM405117.1.1481' 'DQ130025.1.1418'],0.0,-0.0006755992844770402
5430,1.0,0.782608695652174,community_2,['CP001104.697435.698953' 'DQ130025.1.1418'],0.0,-0.00019998672016785144
5518,2.0,0.6923076923076923,community_2,['AF371806.1.1454' 'DQ267700.1.1277'],0.1280566411535346,-3.754189945518034e-05
5521,3.0,0.7450980392156863,community_2,['AB741665.1.1324' 'DQ279736.1.1395'],0.6826595180073127,0.0003795545796512326
5523,2.0,0.6785714285714286,community_2,['AM277966.1.1487' 'DQ279736.1.1395'],0.5010399845577922,-0.0008637810312794662
5529,2.0,0.6666666666666666,community_2,['AF132280.1.1277' 'DQ279737.1.1420'],201.8941555225756,0.000635496253474325
5532,0.0,0.8085106382978723,community_2,['AM420144.1.1397' 'DQ279737.1.1420'],1.2992414854215897,-0.00021731766692544008
5533,2.0,0.8372093023255814,community_2,['AY990629.1.1290' 'DQ279737.1.1420'],3.356940369718359,0.0001634464482595163
5547,0.0,0.6046511627906976,community_2,['AY992267.1.1278' 'DQ287787.1.1400'],0.0,0.0007657377525480601
5549,2.0,0.6818181818181818,community_2,['CP017245.1475134.1476659' 'DQ287787.1.1400'],0.0,1.564329168650181e-06
5558,9.0,0.6222222222222222,community_2,['AY990173.1.1281' 'DQ298148.1.1399'],0.0,-0.0007188325225967381
5591,2.0,0.7450980392156863,community_2,['AB023973.1.1445' 'DQ325602.1.1340'],0.0,-0.00028397025014086227
5632,3.0,0.6818181818181818,community_2,['AF499902.1.1477' 'DQ325685.1.1348'],0.0,-3.745712159526713e-05
5633,3.0,0.6153846153846154,community_2,['AF499911.1.1224' 'DQ325685.1.1348'],0.0,0.00017253583171451426
5640,4.0,0.5714285714285714,community_2,['CP007799.4645197.4646654' 'DQ325685.1.1348'],0.0,-0.0007547453091795633
5650,3.0,0.7916666666666666,community_2,['AF371811.1.1357' 'DQ325692.1.1352'],0.0,7.79497169699811e-05
5675,2.0,0.625,community_2,['AF129444.1.1436' 'DQ325768.1.1325'],0.0,0.00030060373454460524
5680,3.0,0.5660377358490566,community_2,['AF550652.1.1555' 'DQ325768.1.1325'],0.0,-0.0006162872898035394
5682,4.0,0.7555555555555555,community_2,['AJ270486.1.1241' 'DQ325768.1.1325'],0.0,0.0007703993129671635
5684,6.0,0.6071428571428571,community_2,['AM405132.1.1429' 'DQ325768.1.1325'],0.0,-0.0006508081403559521
5685,4.0,0.7916666666666666,community_2,['AP018533.3254502.3256012' 'DQ325768.1.1325'],0.0,0.0008748035558649503
5743,2.0,0.8571428571428571,community_2,['AY990939.1.1276' 'DQ326059.1.1335'],0.0,0.0008240463855782503
5747,2.0,0.7924528301886793,community_2,['CWJP01000006.3412.4922' 'DQ326059.1.1335'],0.0,-3.003020870022046e-08
5765,6.0,0.7407407407407407,community_2,['AB490809.1.1497' 'DQ326182.1.1354'],2.465428207990044,-1.1522536071370912e-05
5766,4.0,0.7931034482758621,community_2,['AB506192.1.1523' 'DQ326182.1.1354'],0.0,-0.0004536637873724021
5767,3.0,0.6538461538461539,community_2,['AB547648.1.1487' 'DQ326182.1.1354'],0.0,-9.523442436672869e-05
5768,0.0,0.6274509803921569,community_2,['AF371754.1.1432' 'DQ326182.1.1354'],0.0,3.311628946253715e-05
5783,3.0,0.6666666666666666,community_2,['CP028915.196794.198343' 'DQ326186.1.1355'],0.0,0.0008365740754171118
5785,6.0,0.5925925925925926,community_2,['AJ233437.1.1480' 'DQ326193.1.1349'],0.0,3.1805520328792854e-05
5790,5.0,0.64,community_2,['CP026776.3472322.3473842' 'DQ326193.1.1349'],0.0,-0.00015444847427214546
5797,1.0,0.7058823529411765,community_2,['CP031609.628141.629694' 'DQ326200.1.1352'],0.0,0.00036361099087133496
5798,0.0,0.8260869565217391,community_2,['DQ014659.1.1346' 'DQ326200.1.1352'],0.0,-6.32724962343911e-05
5800,1.0,0.75,community_2,['AF371648.1.1457' 'DQ326208.1.1350'],0.752130721204594,-0.0005860409250368309
5802,3.0,0.6530612244897959,community_2,['AM398646.1.1476' 'DQ326208.1.1350'],0.0,0.00028885543599903746
5805,2.0,0.8076923076923077,community_2,['CP013252.103410.104931' 'DQ326208.1.1350'],0.0,0.000748022966414842
5876,2.0,0.75,community_2,['AF499902.1.1477' 'DQ326447.1.1341'],0.5864531428114788,0.0009463732424730972
5903,8.0,0.7346938775510204,community_2,['AM398646.1.1476' 'DQ326585.1.1351'],0.0,-0.0009034663373381582
5906,7.0,0.68,community_2,['AY258614.1.1402' 'DQ326585.1.1351'],0.0,-0.000579982314711537
5909,2.0,0.7931034482758621,community_2,['DQ113748.1.1448' 'DQ326585.1.1351'],0.0030233808444855,-0.0005034696017678047
5921,0.0,0.8363636363636363,community_2,['CZCA01000489.3432.4942' 'DQ326634.1.1352'],1.5671366713759198,-0.0007549021308106778
5932,3.0,0.7636363636363637,community_2,['AB506139.1.1558' 'DQ326682.1.1354'],0.0,0.0006947264967647092
5933,2.0,0.7924528301886793,community_2,['AB506372.1.1510' 'DQ326682.1.1354'],0.0,-0.0003713377771321926
5967,2.0,0.6046511627906976,community_2,['AB934822.1.1349' 'DQ326830.1.1351'],0.0,0.00035099958003922114
5968,4.0,0.7368421052631579,community_2,['AF287772.1.1541' 'DQ326830.1.1351'],0.0,0.0003181379220773787
5971,2.0,0.7843137254901961,community_2,['AM936376.1.1338' 'DQ326830.1.1351'],0.0044766455063864,0.0006957996684344692
5994,1.0,0.8148148148148148,community_2,['AB012207.1.1299' 'DQ327055.1.1354'],1.2565738651992433,-0.0006714363644268437
5995,3.0,0.8333333333333334,community_2,['AM278259.1.1472' 'DQ327055.1.1354'],2.554817849792016,0.00037146627052688717
