query_id,refer_id,identity,alignment_length,mismatches,gap_openings,q.start,q.end,s.start,s.end,e-value,bit_score,length,coverage,refer,genome_id
LT598564.1.1490,16S_rRNA::NZ_NOVE01000117.1:21-1545(+),99.5,1490,7,0,1,1490,1,1524,-1,0,1490,1.0,NZ_NOVE01000117.1,GCF_002265625.1_genomic
CP018735.5184774.5186301,16S_rRNA::NZ_CP022823.1:4450376-4451912(-),99.8,1528,3,0,1,1528,1,1536,-1,0,1528,1.0,NZ_CP022823.1,GCF_002269255.1_genomic
BAHW02000064.49.1563,16S_rRNA::NZ_NQOG01000055.1:84-1615(+),100.0,1515,0,0,1,1515,1,1531,-1,0,1515,1.0,NZ_NQOG01000055.1,GCF_002270485.1_genomic
AB008531.1.1246,16S_rRNA::NZ_CP023315.3:2868799-2870279(-),100.0,1246,0,0,1,1246,1,1480,-1,0,1246,1.0,NZ_CP023315.3,GCF_002310375.3_genomic
JQ608324.1.1434,16S_rRNA::NZ_NWMW01000005.1:290-1774(+),99.9,1434,2,0,1,1434,1,1484,-1,0,1434,1.0,NZ_NWMW01000005.1,GCF_002351485.1_genomic
JF459957.1.1238,16S_rRNA::NZ_NWVD01000032.1:3938-5422(-),99.3,1238,9,0,1,1238,1,1484,-1,0,1238,1.0,NZ_NWVD01000032.1,GCF_002374835.1_genomic
EF694029.1.1433,16S_rRNA::NZ_JXJX01000025.1:306-1851(-),100.0,1433,0,0,1,1433,1,1545,-1,0,1433,1.0,NZ_JXJX01000025.1,GCF_002441715.1_genomic
CP011914.198813.200280,16S_rRNA::NZ_CP029487.1:3009988-3011510(+),99.9,1469,1,1,1,1468,1,1522,-1,0,1468,1.0006811989100817,NZ_CP029487.1,GCF_002441855.2_genomic
EF694028.1.1463,16S_rRNA::NZ_JXJT01000053.1:349-1902(-),99.5,1464,6,1,1,1463,1,1553,-1,0,1463,1.0006835269993164,NZ_JXJT01000053.1,GCF_002441885.1_genomic
FPLO01003477.18.1265,16S_rRNA::NZ_NMTR01000005.1:3190-4483(-),99.5,1249,5,1,1,1248,1,1293,-1,0,1248,1.0008012820512822,NZ_NMTR01000005.1,GCF_002549775.1_genomic
EF120375.1.1550,16S_rRNA::NZ_CP017706.1:1531701-1533261(+),99.7,1550,4,0,1,1550,1,1560,-1,0,1550,1.0,NZ_CP017706.1,GCF_002706375.1_genomic
HM008785.1.1368,16S_rRNA::NZ_PDYG01000071.1:32-1562(-),99.2,1369,10,1,1,1368,1,1530,-1,0,1368,1.0007309941520468,NZ_PDYG01000071.1,GCF_002735305.1_genomic
KF842779.1.1381,16S_rRNA::NZ_NJNQ01000002.1:81550-83076(-),99.1,1381,12,0,1,1381,1,1526,-1,0,1381,1.0,NZ_NJNQ01000002.1,GCF_002742445.1_genomic
JQ460165.1.1205,16S_rRNA::NZ_CP024731.1:1086545-1088046(-),99.0,1205,3,9,1,1205,1,1501,-1,0,1205,1.0,NZ_CP024731.1,GCF_002763915.1_genomic
AB294138.1.1215,16S_rRNA::NZ_PGET01000001.1:3800397-3801926(-),99.6,1215,2,3,1,1215,1,1529,-1,0,1215,1.0,NZ_PGET01000001.1,GCF_002797975.1_genomic
KU291314.1.1247,16S_rRNA::NZ_PEBJ01000009.1:3776-5298(-),100.0,1247,0,0,1,1247,1,1522,-1,0,1247,1.0,NZ_PEBJ01000009.1,GCF_002802915.1_genomic
EF424395.1.1359,16S_rRNA::NZ_PJND01000001.1:226-1739(+),100.0,1359,0,0,1,1359,1,1513,-1,0,1359,1.0,NZ_PJND01000001.1,GCF_002846575.1_genomic
JQ449497.1.1392,16S_rRNA::NZ_PKKM01000004.1:209507-211044(-),99.3,1393,9,1,1,1392,1,1537,-1,0,1392,1.0007183908045978,NZ_PKKM01000004.1,GCF_002847525.1_genomic
JF220832.1.1358,16S_rRNA::NZ_PKKJ01000013.1:9-1543(+),99.3,1358,10,0,1,1358,1,1534,-1,0,1358,1.0,NZ_PKKJ01000013.1,GCF_002847545.1_genomic
CEAO01012899.477.1987,16S_rRNA::NZ_CP020991.1:1792737-1794265(+),100.0,1511,0,0,1,1511,1,1528,-1,0,1511,1.0,NZ_CP020991.1,GCF_002874775.1_genomic
FCNB01000038.5661.7156,16S_rRNA::NZ_PPEL01000145.1:206-1711(+),99.5,1496,7,0,1,1496,1,1505,-1,0,1496,1.0,NZ_PPEL01000145.1,GCF_002899695.1_genomic
KY595972.1.1342,16S_rRNA::NZ_PPEK01000028.1:3657-5165(-),100.0,1342,0,0,1,1342,1,1508,-1,0,1342,1.0,NZ_PPEK01000028.1,GCF_002899715.1_genomic
HM250430.1.1372,16S_rRNA::NZ_PPQE01000024.1:76-1624(-),99.2,1372,11,0,1,1372,1,1548,-1,0,1372,1.0,NZ_PPQE01000024.1,GCF_002901845.1_genomic
DQ465412.1.1218,16S_rRNA::NZ_PQVI01000077.1:2325-3861(+),100.0,1218,0,0,1,1218,1,1536,-1,0,1218,1.0,NZ_PQVI01000077.1,GCF_002921145.1_genomic
GQ416847.1.1463,16S_rRNA::NZ_PRDB01000001.1:1333898-1335434(+),99.4,1463,9,0,1,1463,1,1536,-1,0,1463,1.0,NZ_PRDB01000001.1,GCF_002925905.1_genomic
HM445410.1.1361,16S_rRNA::NZ_NIRS01000004.1:23-1555(-),99.0,1361,13,0,1,1361,1,1532,-1,0,1361,1.0,NZ_NIRS01000004.1,GCF_002934665.1_genomic
EF108443.1.1344,16S_rRNA::NZ_PPCX01000007.1:81-1642(+),99.9,1344,1,0,1,1344,1,1561,-1,0,1344,1.0,NZ_PPCX01000007.1,GCF_002959775.1_genomic
EF185167.1.1497,16S_rRNA::NZ_PPDB01000004.1:57-1617(+),99.9,1497,1,0,1,1497,1,1560,-1,0,1497,1.0,NZ_PPDB01000004.1,GCF_002959855.1_genomic
JF156670.1.1384,16S_rRNA::NZ_PPDD01000011.1:2167-3727(+),99.1,1384,12,0,1,1384,1,1560,-1,0,1384,1.0,NZ_PPDD01000011.1,GCF_002959895.1_genomic
AF439641.1.1400,16S_rRNA::NZ_PPDE01000002.1:50830-52390(+),100.0,1400,0,0,1,1400,1,1560,-1,0,1400,1.0,NZ_PPDE01000002.1,GCF_002959915.1_genomic
LY487048.16.1262,16S_rRNA::NZ_PREV01000013.1:151-1714(+),99.1,1247,4,7,1,1247,1,1563,-1,0,1247,1.0,NZ_PREV01000013.1,GCF_002959965.1_genomic
JF231357.1.1355,16S_rRNA::NZ_CP027226.1:1475522-1477052(-),99.2,1355,11,0,1,1355,1,1530,-1,0,1355,1.0,NZ_CP027226.1,GCF_002998295.1_genomic
AM943044.1.1276,16S_rRNA::NZ_PXZT01000012.1:98567-100122(+),99.5,1276,6,0,1,1276,1,1555,-1,0,1276,1.0,NZ_PXZT01000012.1,GCF_003008695.1_genomic
JQ083417.1.1528,16S_rRNA::NZ_CP027570.1:949169-950729(+),99.4,1528,8,1,1,1528,1,1560,-1,0,1528,1.0,NZ_CP027570.1,GCF_003010495.1_genomic
X55410.1.1333,16S_rRNA::NZ_CP028106.1:291136-292640(+),99.8,1334,2,1,1,1333,1,1504,-1,0,1333,1.0007501875468867,NZ_CP028106.1,GCF_003019695.1_genomic
DQ014580.1.1347,16S_rRNA::NZ_PUEC01000003.1:190169-191698(+),99.3,1347,10,0,1,1347,1,1529,-1,0,1347,1.0,NZ_PUEC01000003.1,GCF_003024805.1_genomic
EF604740.1.1488,16S_rRNA::NZ_PUED01000303.1:412-1945(+),99.1,1489,13,1,1,1488,1,1533,-1,0,1488,1.0006720430107527,NZ_PUED01000303.1,GCF_003024925.1_genomic
AF481226.1.1480,16S_rRNA::NZ_PYXG01000001.1:1346212-1347742(+),100.0,1480,0,0,1,1480,1,1530,-1,0,1480,1.0,NZ_PYXG01000001.1,GCF_003043945.1_genomic
GQ057672.1.1339,16S_rRNA::NZ_PIRZ01000011.1:4760-6267(-),99.5,1339,6,1,1,1339,1,1507,-1,0,1339,1.0,NZ_PIRZ01000011.1,GCF_003048575.1_genomic
AY049713.1.1456,16S_rRNA::NZ_QEKH01000069.1:138-1644(+),99.2,1460,7,4,1,1456,1,1506,-1,0,1456,1.0027472527472527,NZ_QEKH01000069.1,GCF_003096415.1_genomic
KT886066.1.1491,16S_rRNA::NZ_QENY01000044.1:3896-5426(-),100.0,1491,0,0,1,1491,1,1530,-1,0,1491,1.0,NZ_QENY01000044.1,GCF_003096815.1_genomic
AY429713.1.1414,16S_rRNA::NZ_CP029210.1:274733-276258(+),99.5,1415,6,1,1,1414,1,1525,-1,0,1414,1.0007072135785007,NZ_CP029210.1,GCF_003100395.1_genomic
U55237.1.1335,16S_rRNA::NZ_MZGU01000010.1:28-1502(-),99.6,1335,5,0,1,1335,1,1474,-1,0,1335,1.0,NZ_MZGU01000010.1,GCF_003111605.1_genomic
KU298954.1.1374,16S_rRNA::NZ_QFFM01000049.1:3663-5187(-),99.9,1374,2,0,1,1374,1,1524,-1,0,1374,1.0,NZ_QFFM01000049.1,GCF_003129905.1_genomic
FN547980.1.1210,16S_rRNA::NZ_NRDF01000027.1:3787-5322(-),99.8,1211,1,1,1,1210,1,1535,-1,0,1210,1.0008264462809917,NZ_NRDF01000027.1,GCF_003130205.1_genomic
FMFL01000027.72847.74341,16S_rRNA::NZ_QLYR01000021.1:1779-3292(-),100.0,1495,0,0,1,1495,1,1513,-1,0,1495,1.0,NZ_QLYR01000021.1,GCF_003268275.1_genomic
FJ503681.1.1355,16S_rRNA::NZ_PRLD01000048.1:178-1687(+),99.1,1356,11,1,1,1355,1,1509,-1,0,1355,1.0007380073800738,NZ_PRLD01000048.1,GCF_003287405.1_genomic
GQ896588.1.1471,16S_rRNA::NZ_PRLC01000040.1:164-1673(+),99.3,1471,11,0,1,1471,1,1509,-1,0,1471,1.0,NZ_PRLC01000040.1,GCF_003287455.1_genomic
MG822667.1.1434,16S_rRNA::NZ_CP029556.1:7154-8695(+),99.1,1438,9,3,1,1434,1,1541,-1,0,1434,1.00278940027894,NZ_CP029556.1,GCF_003293695.1_genomic
AB264126.1.1422,16S_rRNA::NZ_QMHP01000002.1:113-1630(+),99.2,1425,8,2,1,1422,1,1517,-1,0,1422,1.0021097046413503,NZ_QMHP01000002.1,GCF_003313335.1_genomic
GQ159309.1.1458,16S_rRNA::NZ_PXUP01000056.1:38-1547(-),99.3,1461,7,3,1,1458,1,1509,-1,0,1458,1.0020576131687242,NZ_PXUP01000056.1,GCF_003324185.1_genomic
AY321958.1.1429,16S_rRNA::NZ_PPTT01000060.1:193-1701(+),99.9,1429,0,1,1,1429,1,1508,-1,0,1429,1.0,NZ_PPTT01000060.1,GCF_003339815.1_genomic
EU909652.1.1362,16S_rRNA::NZ_CP031240.1:302252-303788(-),99.4,1362,8,0,1,1362,1,1536,-1,0,1362,1.0,NZ_CP031240.1,GCF_003351405.1_genomic
FMFF01000017.506.2051,16S_rRNA::NZ_CP029462.1:1203554-1205117(-),99.5,1546,8,0,1,1546,1,1563,-1,0,1546,1.0,NZ_CP029462.1,GCF_003367905.1_genomic
EF187228.1.1400,16S_rRNA::NZ_QTUA01000001.1:1316498-1318019(+),100.0,1400,0,0,1,1400,1,1521,-1,0,1400,1.0,NZ_QTUA01000001.1,GCF_003386865.1_genomic
FJ508676.1.1378,16S_rRNA::NZ_BGZJ01000001.1:1049121-1050650(+),99.2,1379,10,1,1,1378,1,1529,-1,0,1378,1.0007256894049348,NZ_BGZJ01000001.1,GCF_003402575.1_genomic
AAQK01003909.1492.2988,16S_rRNA::NZ_QSNG01000001.1:222072-223586(+),99.9,1497,2,0,1,1497,1,1514,-1,0,1497,1.0,NZ_QSNG01000001.1,GCF_003416765.1_genomic
FPLP01008931.8.1519,16S_rRNA::NZ_QSTA01000002.1:375461-376989(-),99.0,1512,15,0,1,1512,1,1528,-1,0,1512,1.0,NZ_QSTA01000002.1,GCF_003438075.1_genomic
EF404280.1.1494,16S_rRNA::NZ_QRVH01000128.1:4-1532(+),99.5,1494,7,1,1,1494,1,1528,-1,0,1494,1.0,NZ_QRVH01000128.1,GCF_003458705.1_genomic
FPLO01001040.10.1531,16S_rRNA::NZ_QRVI01000014.1:3303-4841(-),99.0,1522,14,1,1,1522,1,1538,-1,0,1522,1.0,NZ_QRVI01000014.1,GCF_003458715.1_genomic
EF405333.1.1493,16S_rRNA::NZ_QTWS01000007.1:8-1535(-),99.1,1493,13,0,1,1493,1,1527,-1,0,1493,1.0,NZ_QTWS01000007.1,GCF_003461245.1_genomic
GQ896943.1.1489,16S_rRNA::NZ_QTYB01000033.1:561-2088(-),99.5,1489,8,0,1,1489,1,1527,-1,0,1489,1.0,NZ_QTYB01000033.1,GCF_003461955.1_genomic
EF399931.1.1467,16S_rRNA::NZ_QSOC01000008.1:77294-78797(-),99.8,1468,2,1,1,1467,1,1503,-1,0,1467,1.0006816632583504,NZ_QSOC01000008.1,GCF_003466125.1_genomic
FJ363470.1.1333,16S_rRNA::NZ_QRJZ01000009.1:11-1513(-),99.2,1333,10,0,1,1333,1,1502,-1,0,1333,1.0,NZ_QRJZ01000009.1,GCF_003470665.1_genomic
FJ368979.1.1355,16S_rRNA::NZ_QUCM01000012.1:84871-86421(+),99.3,1355,10,0,1,1355,1,1550,-1,0,1355,1.0,NZ_QUCM01000012.1,GCF_003473545.1_genomic
GQ898470.1.1506,16S_rRNA::NZ_QUDR01000049.1:131-1674(+),99.5,1506,8,0,1,1506,1,1543,-1,0,1506,1.0,NZ_QUDR01000049.1,GCF_003477605.1_genomic
DQ808965.1.1273,16S_rRNA::NZ_QUFB01000015.1:95-1624(+),99.1,1273,9,2,1,1273,1,1529,-1,0,1273,1.0,NZ_QUFB01000015.1,GCF_003478335.1_genomic
GQ897128.1.1493,16S_rRNA::NZ_QUET01000062.1:2284-3814(-),99.5,1493,7,0,1,1493,1,1530,-1,0,1493,1.0,NZ_QUET01000062.1,GCF_003478445.1_genomic
EF071156.1.1495,16S_rRNA::NZ_QUJB01000002.1:54260-55787(+),99.1,1497,12,2,1,1495,1,1527,-1,0,1495,1.0013377926421405,NZ_QUJB01000002.1,GCF_003480435.1_genomic
EF401177.1.1491,16S_rRNA::NZ_QUMD01000078.1:3-1530(+),99.7,1491,4,0,1,1491,1,1527,-1,0,1491,1.0,NZ_QUMD01000078.1,GCF_003481985.1_genomic
AP018535.920481.921993,16S_rRNA::NZ_BHGK01000001.1:1498752-1500281(-),99.7,1513,4,0,1,1513,1,1529,-1,0,1513,1.0,NZ_BHGK01000001.1,GCF_003574295.1_genomic
LN560839.1.1320,16S_rRNA::NZ_QNUJ01000022.1:4166-5647(-),99.1,1320,12,0,1,1320,1,1481,-1,0,1320,1.0,NZ_QNUJ01000022.1,GCF_003574625.1_genomic
AB681574.1.1283,16S_rRNA::NZ_QWUA01000115.1:35-1582(+),99.8,1283,3,0,1,1283,1,1547,-1,0,1283,1.0,NZ_QWUA01000115.1,GCF_003576525.1_genomic
AP018786.2586781.2588311,16S_rRNA::NZ_AP018786.1:2586780-2588311(-),100.0,1531,0,0,1,1531,1,1531,-1,0,1531,1.0,NZ_AP018786.1,GCF_003609995.1_genomic
AB490809.1.1497,16S_rRNA::NZ_CP029256.1:466576-468110(+),99.9,1497,2,0,1,1497,1,1534,-1,0,1497,1.0,NZ_CP029256.1,GCF_003628755.1_genomic
AP013355.1510630.1512128,16S_rRNA::NZ_MVVH01000026.1:486-1987(+),99.5,1501,2,3,1,1499,1,1501,-1,0,1499,1.0013342228152102,NZ_MVVH01000026.1,GCF_003636935.1_genomic
GQ487459.1.1311,16S_rRNA::NZ_CP049703.1:1064405-1065960(+),99.2,1313,9,1,1,1311,1,1555,-1,0,1311,1.0015255530129672,NZ_CP049703.1,GCF_003688615.2_genomic
HM344005.1.1345,16S_rRNA::NZ_CP023540.1:378127-379640(+),99.6,1345,5,0,1,1345,1,1513,-1,0,1345,1.0,NZ_CP023540.1,GCF_003692615.1_genomic
CP027484.4576872.4578392,16S_rRNA::NZ_CP033092.2:458561-460099(+),99.9,1522,1,1,1,1521,1,1538,-1,0,1521,1.0006574621959237,NZ_CP033092.2,GCF_003697165.2_genomic
Y09911.1.1476,16S_rRNA::NZ_RKHK01000001.1:2914293-2915821(+),99.9,1476,2,0,1,1476,1,1528,-1,0,1476,1.0,NZ_RKHK01000001.1,GCF_003752405.1_genomic
AB741661.1.1324,16S_rRNA::NZ_RPOI01000045.1:50-1588(-),99.8,1324,2,0,1,1324,1,1538,-1,0,1324,1.0,NZ_RPOI01000045.1,GCF_003818115.1_genomic
DQ629466.1.1468,16S_rRNA::NZ_RJVQ01000027.1:419-1906(+),99.3,1468,11,0,1,1468,1,1487,-1,0,1468,1.0,NZ_RJVQ01000027.1,GCF_003856525.1_genomic
HE681397.1.1539,16S_rRNA::NZ_RQYH01000054.1:179-1725(+),99.7,1539,5,0,1,1539,1,1546,-1,0,1539,1.0,NZ_RQYH01000054.1,GCF_003860215.1_genomic
AM423088.1.1339,16S_rRNA::NZ_CP034161.1:803395-804908(+),99.9,1339,1,0,1,1339,1,1513,-1,0,1339,1.0,NZ_CP034161.1,GCF_003860525.1_genomic
HQ877677.1.1435,16S_rRNA::NZ_RRCM01000001.1:40163-41692(+),99.9,1435,2,0,1,1435,1,1529,-1,0,1435,1.0,NZ_RRCM01000001.1,GCF_003862485.1_genomic
KY029053.1.1371,16S_rRNA::NZ_RSED01000005.1:101063-102590(+),99.7,1371,3,1,1,1371,1,1527,-1,0,1371,1.0,NZ_RSED01000005.1,GCF_003933735.1_genomic
MH094643.1.1391,16S_rRNA::NZ_RQWJ01000003.1:488152-489609(+),99.6,1391,6,0,1,1391,1,1457,-1,0,1391,1.0,NZ_RQWJ01000003.1,GCF_003934285.1_genomic
MG675050.1.1274,16S_rRNA::NZ_RJMW01000010.1:3396-4942(-),99.1,1274,10,1,1,1274,1,1546,-1,0,1274,1.0,NZ_RJMW01000010.1,GCF_003943755.1_genomic
KY937951.1.1480,16S_rRNA::NZ_NGJS01000038.1:51-1607(+),100.0,1480,0,0,1,1480,1,1556,-1,0,1480,1.0,NZ_NGJS01000038.1,GCF_003950515.1_genomic
KC251737.1.1400,16S_rRNA::NZ_CP034438.1:704943-706474(-),99.6,1400,4,1,1,1400,1,1531,-1,0,1400,1.0,NZ_CP034438.1,GCF_003952265.1_genomic
JQ185637.1.1340,16S_rRNA::NZ_AP019367.1:1404173-1405687(-),99.3,1340,7,2,1,1340,1,1514,-1,0,1340,1.0,NZ_AP019367.1,GCF_003966955.1_genomic
AM419982.1.1495,16S_rRNA::NZ_RYYU01000001.1:2077808-2079336(+),99.3,1495,10,1,1,1495,1,1528,-1,0,1495,1.0,NZ_RYYU01000001.1,GCF_003977605.1_genomic
EU663600.1.1489,16S_rRNA::NZ_CP032819.1:84239-85761(+),99.3,1489,10,0,1,1489,1,1522,-1,0,1489,1.0,NZ_CP032819.1,GCF_003991565.1_genomic
AY211542.1.1343,16S_rRNA::NZ_RQUX01000035.1:94-1651(+),99.9,1343,1,0,1,1343,1,1557,-1,0,1343,1.0,NZ_RQUX01000035.1,GCF_003992115.1_genomic
HM276508.1.1382,16S_rRNA::NZ_RQVN01000041.1:158-1716(+),99.3,1382,10,0,1,1382,1,1558,-1,0,1382,1.0,NZ_RQVN01000041.1,GCF_003992135.1_genomic
JF141876.1.1383,16S_rRNA::NZ_RQVJ01000012.1:24-1583(-),99.1,1383,12,0,1,1383,1,1559,-1,0,1383,1.0,NZ_RQVJ01000012.1,GCF_003999875.1_genomic
AJ270951.1.1252,16S_rRNA::NZ_CP026116.1:34638-36204(+),100.0,1252,0,0,1,1252,1,1566,-1,0,1252,1.0,NZ_CP026116.1,GCF_004101845.1_genomic
EF404955.1.1497,16S_rRNA::NZ_SDKC01000001.1:884285-885816(+),99.9,1497,2,0,1,1497,1,1531,-1,0,1497,1.0,NZ_SDKC01000001.1,GCF_004123145.1_genomic
JQ190867.1.1333,16S_rRNA::NZ_SDPW01000001.1:1890941-1892451(+),99.0,1333,10,3,1,1333,1,1510,-1,0,1333,1.0,NZ_SDPW01000001.1,GCF_004135645.1_genomic
JF141872.1.1365,16S_rRNA::NZ_PRLK01000004.1:62885-64410(-),99.8,1365,3,0,1,1365,1,1525,-1,0,1365,1.0,NZ_PRLK01000004.1,GCF_004151455.1_genomic
DQ805015.1.1370,16S_rRNA::NZ_RCXD01000025.1:409-1918(+),99.2,1370,11,0,1,1370,1,1509,-1,0,1370,1.0,NZ_RCXD01000025.1,GCF_004167605.1_genomic
GQ157993.1.1485,16S_rRNA::NZ_RHJI01000053.1:15-1553(-),99.2,1485,11,1,1,1485,1,1538,-1,0,1485,1.0,NZ_RHJI01000053.1,GCF_004211955.1_genomic
KR364760.1.1485,16S_rRNA::NZ_SGXF01000014.1:41-1573(-),100.0,1485,0,0,1,1485,1,1532,-1,0,1485,1.0,NZ_SGXF01000014.1,GCF_004216775.1_genomic
FJ225426.1.1443,16S_rRNA::NZ_SIXC01000024.1:35-1581(+),99.7,1443,2,3,1,1443,1,1546,-1,0,1443,1.0,NZ_SIXC01000024.1,GCF_004309735.1_genomic
KU999999.1.1363,16S_rRNA::NZ_SLUK01000019.1:3276-4787(-),100.0,1363,0,0,1,1363,1,1511,-1,0,1363,1.0,NZ_SLUK01000019.1,GCF_004340125.1_genomic
AJ586614.1.1468,16S_rRNA::NZ_SLXE01000057.1:3947-5483(-),100.0,1468,0,0,1,1468,1,1536,-1,0,1468,1.0,NZ_SLXE01000057.1,GCF_004341385.1_genomic
AM501431.1.1345,16S_rRNA::NZ_SMBU01000080.1:2393-3913(-),100.0,1345,0,0,1,1345,1,1520,-1,0,1345,1.0,NZ_SMBU01000080.1,GCF_004342485.1_genomic
KR364765.1.1465,16S_rRNA::NZ_SMCQ01000045.1:3344-4866(-),99.9,1465,0,1,1,1465,1,1522,-1,0,1465,1.0,NZ_SMCQ01000045.1,GCF_004343035.1_genomic
HQ434483.1.1303,16S_rRNA::NZ_CP031167.1:327225-328766(+),100.0,1303,0,0,1,1303,1,1541,-1,0,1303,1.0,NZ_CP031167.1,GCF_004346925.1_genomic
AB969399.1.1506,16S_rRNA::NZ_SMUS01000094.1:34-1545(+),99.6,1506,6,0,1,1506,1,1511,-1,0,1506,1.0,NZ_SMUS01000094.1,GCF_004353185.1_genomic
AF035054.1.1416,16S_rRNA::NZ_SNXW01000007.1:225589-227114(-),99.9,1416,1,0,1,1416,1,1525,-1,0,1416,1.0,NZ_SNXW01000007.1,GCF_004362855.1_genomic
EU024131.1.1317,16S_rRNA::NZ_CP037993.1:4466062-4467591(-),99.5,1318,2,5,1,1317,1,1529,-1,0,1317,1.0007593014426728,NZ_CP037993.1,GCF_004367745.1_genomic
AB598741.1.1413,16S_rRNA::NZ_SNUY01000026.1:46250-47798(+),100.0,1413,0,0,1,1413,1,1548,-1,0,1413,1.0,NZ_SNUY01000026.1,GCF_004376175.1_genomic
JF226227.1.1358,16S_rRNA::NZ_CP038159.1:165755-167280(+),99.7,1358,4,0,1,1358,1,1525,-1,0,1358,1.0,NZ_CP038159.1,GCF_004526235.1_genomic
AB741690.1.1324,16S_rRNA::NZ_CP038469.1:3293238-3294776(-),99.6,1324,5,0,1,1324,1,1538,-1,0,1324,1.0,NZ_CP038469.1,GCF_004684345.1_genomic
JX861486.1.1440,16S_rRNA::NZ_SRRP01000002.1:250538-252083(+),99.9,1440,2,0,1,1440,1,1545,-1,0,1440,1.0,NZ_SRRP01000002.1,GCF_004785935.1_genomic
AB702765.1.1492,16S_rRNA::NZ_SRZC01000043.1:331-1856(+),99.5,1493,5,1,1,1492,1,1525,-1,0,1492,1.0006702412868633,NZ_SRZC01000043.1,GCF_004792655.1_genomic
MH478342.1.1381,16S_rRNA::NZ_CP039252.1:4276488-4278017(+),99.9,1381,0,2,1,1381,1,1529,-1,0,1381,1.0,NZ_CP039252.1,GCF_004795855.1_genomic
JF747611.1.1274,16S_rRNA::NZ_CP012544.1:1353224-1354731(-),100.0,1274,0,0,1,1274,1,1507,-1,0,1274,1.0,NZ_CP012544.1,GCF_004803815.1_genomic
AP018532.913868.915378,16S_rRNA::NZ_CP034413.3:2994230-2995759(+),99.9,1511,1,0,1,1511,1,1529,-1,0,1511,1.0,NZ_CP034413.3,GCF_005121165.3_genomic
AF499911.1.1224,16S_rRNA::NZ_CP039695.1:2833124-2834604(+),99.3,1224,7,2,1,1224,1,1480,-1,0,1224,1.0,NZ_CP039695.1,GCF_005145025.1_genomic
AJ239291.1.1355,16S_rRNA::NZ_CP039887.1:191200-192736(+),100.0,1355,0,0,1,1355,1,1536,-1,0,1355,1.0,NZ_CP039887.1,GCF_005221305.1_genomic
JX273468.1.1382,16S_rRNA::NZ_CP040058.1:92906-94436(+),99.7,1382,4,0,1,1382,1,1530,-1,0,1382,1.0,NZ_CP040058.1,GCF_005280655.1_genomic
HF679039.1.1450,16S_rRNA::NZ_BJEB01000104.1:67-1638(-),100.0,1450,0,0,1,1450,1,1571,-1,0,1450,1.0,NZ_BJEB01000104.1,GCF_005405445.1_genomic
FJ506293.1.1384,16S_rRNA::NZ_CP040443.1:1926944-1928482(-),99.1,1387,9,3,1,1384,1,1538,-1,0,1384,1.0021676300578035,NZ_CP040443.1,GCF_005843885.1_genomic
LT223572.1.1482,16S_rRNA::NZ_SPHL01000064.1:266-1783(+),99.9,1482,2,0,1,1482,1,1517,-1,0,1482,1.0,NZ_SPHL01000064.1,GCF_005844425.1_genomic
JN104029.1.1463,16S_rRNA::NZ_CP040504.1:1648831-1650367(+),100.0,1463,0,0,1,1463,1,1536,-1,0,1463,1.0,NZ_CP040504.1,GCF_005886145.1_genomic
AF386081.1.1436,16S_rRNA::NZ_VCNG01000044.1:10-1542(-),99.5,1436,5,2,1,1436,1,1532,-1,0,1436,1.0,NZ_VCNG01000044.1,GCF_006227205.1_genomic
CECA01068052.206.1718,16S_rRNA::NZ_CP040882.1:2077534-2079063(+),99.9,1513,1,0,1,1513,1,1529,-1,0,1513,1.0,NZ_CP040882.1,GCF_006337085.1_genomic
CAHA01000059.20.1541,16S_rRNA::NZ_AP019735.1:171347-172886(-),99.7,1522,4,0,1,1522,1,1539,-1,0,1522,1.0,NZ_AP019735.1,GCF_006542665.1_genomic
AY538696.1.1466,16S_rRNA::NZ_AP019736.1:1902791-1904314(+),99.9,1466,2,0,1,1466,1,1523,-1,0,1466,1.0,NZ_AP019736.1,GCF_006542685.1_genomic
KF463415.1.1210,16S_rRNA::NZ_VFPV01000001.1:175536-177061(-),99.0,1211,3,7,1,1210,1,1525,-1,0,1210,1.0008264462809917,NZ_VFPV01000001.1,GCF_006716905.1_genomic
EU024142.1.1316,16S_rRNA::NZ_AP019749.1:1450566-1452093(+),99.7,1317,0,4,1,1316,1,1527,-1,0,1316,1.000759878419453,NZ_AP019749.1,GCF_006740045.1_genomic
JF312675.1.1385,16S_rRNA::NZ_AP019716.1:431313-432826(+),99.1,1385,13,0,1,1385,1,1513,-1,0,1385,1.0,NZ_AP019716.1,GCF_006742065.1_genomic
HQ812352.1.1432,16S_rRNA::NZ_AP019721.1:850893-852441(+),99.0,1432,13,1,1,1432,1,1548,-1,0,1432,1.0,NZ_AP019721.1,GCF_006742205.1_genomic
AM943029.1.1242,16S_rRNA::NZ_CP017194.1:29255-30800(+),99.9,1242,1,0,1,1242,1,1545,-1,0,1242,1.0,NZ_CP017194.1,GCF_006770265.1_genomic
JF000870.1.1363,16S_rRNA::NZ_CP035382.1:2745969-2747507(+),99.5,1363,7,0,1,1363,1,1538,-1,0,1363,1.0,NZ_CP035382.1,GCF_006874705.1_genomic
JF703604.1.1513,16S_rRNA::NZ_AP019632.1:4592947-4594485(-),99.1,1513,13,0,1,1513,1,1538,-1,0,1513,1.0,NZ_AP019632.1,GCF_007035645.1_genomic
