	Aerobic	Anaerobic	Contains_Mobile_Elements	Facultatively_Anaerobic	Forms_Biofilms	Gram_Negative	Gram_Positive	Potentially_Pathogenic	Stress_Tolerant
JF810080.1.1222	1	0	0.004310345	0	0.0	1	0	0.00729927	0.016949153
JF824809.1.1341	0	1	0.00862069	0	0.029411765	0	1	0.0	0.016949153
JF824807.1.1499	0	0	0.00862069	1	0.0	0	1	0.00729927	0.016949153
AB616133.1.1466	0	1	0.004310345	0	0.0	0	1	0.0	0.0
AB608051.1.1488	0	0	0.043103448	0	0.0	0	1	0.00729927	0.016949153
AB626049.1.1495	0	0	0.043103448	0	0.0	0	1	0.00729927	0.016949153
AB680681.1.1443	0	0	0.00862069	1	0.0	1	0	0.00729927	0.016949153
AB680533.1.1482	0	0	0.043103448	1	0.0	0	1	0.00729927	0.016949153
AB681297.1.1474	0	0	0.043103448	0	0.0	0	1	0.00729927	0.016949153
AB681369.1.1472	1	0	0.004310345	0	0.029411765	1	0	0.03649635	0.084745763
FJ894626.1.1372	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
GU457787.1.1408	1	0	0.004310345	0	0.0	0	1	0.00729927	0.016949153
KC162960.1.1554	0	0	0.00862069	1	0.0	0	1	0.00729927	0.016949153
GU968179.1.1431	0	1	0.00862069	0	0.029411765	0	1	0.0	0.016949153
KC163104.1.1515	0	0	0.004310345	0	0.0	1	0	0.0	0.0
AY922995.1.1462	1	0	0.030172414	0	0.029411765	1	0	0.051094891	0.101694915
AE000513.2467934.2469435	1	0	0.004310345	0	0.0	0	1	0.00729927	0.016949153
GU938835.1.1463	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
GU940784.1.1385	0	0	0.043103448	0	0.0	0	1	0.00729927	0.016949153
AB702756.1.1405	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
AY769997.1.1470	0	0	0.043103448	1	0.0	0	1	0.00729927	0.016949153
AB702916.1.1364	0	1	0.00862069	0	0.029411765	0	1	0.0	0.016949153
LT906445.1571863.1573414	0	1	0.004310345	0	0.0	1	0	0.00729927	0.016949153
HQ154992.1.1329	0	0	0.00862069	1	0.0	0	1	0.00729927	0.016949153
HQ132411.1.1472	0	1	0.00862069	0	0.0	0	1	0.01459854	0.016949153
HQ155235.1.1383	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
AY974071.1.1440	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
EF400719.1.1481	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EF402584.1.1487	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
EF403478.1.1500	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
AB702751.1.1405	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
EF400373.1.1492	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
EF403477.1.1496	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ176024.1.1516	0	1	0.004310345	0	0.0	1	0	0.01459854	0.016949153
EF401581.1.1491	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
AB702802.1.1393	0	1	0.00862069	0	0.0	0	1	0.01459854	0.016949153
EF402506.1.1494	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
AB702839.1.1406	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
AB702870.1.1395	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
EF404831.1.1491	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EF403928.1.1481	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
AB702771.1.1395	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
EF404077.1.1491	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
EF404703.1.1494	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
EF399455.1.1484	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
EF404299.1.1489	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EF404671.1.1497	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
AF035054.1.1416	0	0	0.004310345	1	0.029411765	1	0	0.02919708	0.084745763
EF404280.1.1494	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
EF404796.1.1476	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
EF398702.1.1493	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HQ155009.1.1388	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EF399984.1.1494	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EF400364.1.1490	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
EF405428.1.1493	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
KU738863.1.1485	1	0	0.030172414	0	0.029411765	1	0	0.02919708	0.06779661
EF404208.1.1519	0	1	0.004310345	0	0.0	1	0	0.01459854	0.016949153
EF400051.1.1490	0	1	0.012931034	0	0.0	1	0	0.01459854	0.016949153
EF399584.1.1489	0	0	0.00862069	1	0.0	0	1	0.00729927	0.016949153
BX294149.206764.208278	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0.016949153
EF400344.1.1489	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
EF400482.1.1533	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
EF398676.1.1493	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EF405002.1.1482	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
EF403383.1.1490	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
EF401874.1.1492	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
EF400741.1.1483	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
FJ975785.1.1361	0	0	0.043103448	0	0.0	0	1	0.00729927	0.016949153
FJ975799.1.1361	0	0	0.043103448	0	0.0	0	1	0.00729927	0.016949153
EF400498.1.1478	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EF401250.1.1491	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EF400878.1.1492	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EF399622.1.1489	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
AF125590.1.1459	0	0	0.00862069	1	0.0	1	0	0.00729927	0.016949153
EF403836.1.1489	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
EF400772.1.1485	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
AB742106.1.1431	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
EF403496.1.1491	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
GCMQ01014669.419.1886	0	0	0.004310345	0	0.0	1	0	0.00729927	0.016949153
HQ176294.1.1458	0	1	0.00862069	0	0.0	0	1	0.00729927	0.016949153
EF405389.1.1497	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EF401954.1.1477	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EF402471.1.1496	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
EF402071.1.1478	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
EF402779.1.1483	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
EF403367.1.1495	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
FJ976248.1.1389	0	0	0.043103448	1	0.0	0	1	0.00729927	0.016949153
HQ176196.1.1464	0	1	0.00862069	0	0.0	0	1	0.00729927	0.016949153
EF401177.1.1491	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
AF186072.1.1492	0	1	0.004310345	0	0.0	1	0	0.01459854	0.016949153
EF403609.1.1492	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EF403362.1.1491	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
EF401880.1.1492	0	1	0.004310345	0	0.0	0	1	0.0	0.016949153
EF402828.1.1485	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
EF402319.1.1474	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
EF402609.1.1497	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
AF127912.1.1614	1	0	0.043103448	0	0.0	1	0	0.00729927	0.0
EF402190.1.1489	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EF401817.1.1484	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
EF404747.1.1494	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
EF401875.1.1531	0	1	0.012931034	0	0.0	0	1	0.00729927	0.016949153
EF404296.1.1489	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
AF145752.1.1280	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0.0
EF403722.1.1491	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
EF401648.1.1489	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EF434364.1.1351	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
EF404931.1.1496	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
FJ951867.1.1498	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
HQ176172.1.1485	0	1	0.004310345	0	0.0	1	0	0.01459854	0.016949153
EF402555.1.1494	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
FJ978618.1.1443	0	1	0.012931034	0	0.0	0	1	0.00729927	0.016949153
EF419416.1.1447	1	0	0.004310345	0	0.029411765	0	1	0.00729927	0.016949153
EF404689.1.1475	0	1	0.00862069	0	0.0	0	1	0.01459854	0.016949153
EF403683.1.1495	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
EF403962.1.1494	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
AF032127.1.1469	1	0	0.004310345	0	0.0	1	0	0.0	0.016949153
EF404658.1.1491	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
EF434328.1.1362	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
EF405333.1.1493	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EF405280.1.1479	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
EF404556.1.1477	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
AF072471.1.1420	1	0	0.043103448	0	0.0	1	0	0.00729927	0.0
EF404197.1.1477	0	1	0.00862069	0	0.0	0	1	0.01459854	0.016949153
EF405184.1.1522	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
EF404673.1.1495	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EF404388.1.1474	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
FJ976308.1.1364	0	1	0.0	0	0.029411765	1	0	0.01459854	0.0
EF404274.1.1495	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
EF405456.1.1481	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
EF405470.1.1494	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
EF405079.1.1494	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
EF434371.1.1352	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
EF434366.1.1353	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
FJ976284.1.1354	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
EF404723.1.1494	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
EF405150.1.1479	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EF405056.1.1496	1	0	0.030172414	0	0.029411765	1	0	0.03649635	0.06779661
EF405180.1.1479	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
AF061347.1.1502	0	1	0.0	0	0.029411765	1	0	0.01459854	0.0
FJ976246.1.1373	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
FJ975930.1.1341	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
FJ976010.1.1358	0	0	0.00862069	1	0.0	0	1	0.00729927	0.016949153
EF405415.1.1493	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
EF405423.1.1478	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
FJ975832.1.1360	0	0	0.043103448	0	0.0	0	1	0.00729927	0.016949153
EF434325.1.1358	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
EF434365.1.1344	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
EF434357.1.1344	0	1	0.004310345	0	0.0	0	1	0.0	0.016949153
EF434330.1.1358	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
EF434333.1.1344	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
AF192152.1.1542	0	1	0.0	0	0.029411765	1	0	0.00729927	0.0
EF434361.1.1352	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
EF434356.1.1352	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
EF434336.1.1358	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
EF434343.1.1369	0	0	0.043103448	1	0.0	0	1	0.00729927	0.016949153
AF251035.1.1484	0	0	0.00862069	1	0.029411765	0	1	0.00729927	0.016949153
AF372092.1.1341	1	0	0.004310345	0	0.0	1	0	0.00729927	0.0
HE582440.1.1499	0	0	0.784482759	1	0.529411765	1	0	0.795620438	1.084745763
AF385522.1.1499	1	0	0.004310345	0	0.029411765	0	1	0.00729927	0.016949153
CDTW01027470.3361.4864	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
U13042.1.1434	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
AF426101.1.1455	0	1	0.0	0	0.029411765	1	0	0.01459854	0.0
AF439641.1.1400	0	1	0.004310345	0	0.0	1	0	0.01459854	0.016949153
AF432082.1.1445	0	1	0.004310345	0	0.029411765	0	1	0.00729927	0.016949153
FM873964.1.1487	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EF515307.1.1402	0	0	0.081896552	1	0.205882353	1	0	0.270072993	0.762711864
AF481226.1.1480	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
HE681352.1.1518	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
AF473837.1.1440	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
FM873975.1.1486	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
EF515201.1.1401	0	0	0.150862069	1	0.117647059	1	0	0.189781022	0.576271186
AF481227.1.1485	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
EF603126.1.1475	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
AF287775.1.1476	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
JQ337130.1.1410	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
EF515482.1.1408	0	1	0.004310345	0	0.0	1	0	0.01459854	0.016949153
AF371871.1.1476	0	1	0.0	0	0.029411765	1	0	0.00729927	0.0
AF371626.1.1448	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
FM872548.1.1475	0	0	0.012931034	1	0.0	0	1	0.01459854	0.0
AF371735.1.1453	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
AF371756.1.1451	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
EF510888.1.1401	1	0	0.051724138	0	0.029411765	1	0	0.058394161	0.220338983
JQ337127.1.1433	1	0	0.004310345	0	0.029411765	1	0	0.03649635	0.050847458
AF371714.1.1434	0	1	0.004310345	0	0.0	0	1	0.0	0.016949153
U81658.1.1444	0	1	0.004310345	0	0.0	1	0	0.0	0.0
AF371943.1.1444	0	1	0.00862069	0	0.0	0	1	0.01459854	0.016949153
AF408262.1.1499	0	0	0.043103448	1	0.0	0	1	0.00729927	0.016949153
JQ337119.1.1422	1	0	0.004310345	0	0.029411765	1	0	0.04379562	0.271186441
FM872510.1.1468	1	0	0.0	0	0.0	1	0	0.00729927	0.0
AF371677.1.1456	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EF540444.1.1410	1	0	0.012931034	0	0.058823529	1	0	0.01459854	0.016949153
AF371757.1.1435	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
FM873555.1.1497	0	1	0.00862069	0	0.0	0	1	0.00729927	0.016949153
FM873937.1.1455	0	1	0.00862069	0	0.0	0	1	0.00729927	0.016949153
FM874542.1.1494	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
FM873817.1.1474	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
FM874139.1.1521	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
HE681253.1.1518	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
AF129868.1.1462	0	1	0.004310345	0	0.0	0	1	0.0	0.016949153
AF143835.1.1303	1	0	0.00862069	0	0.058823529	1	0	0.00729927	0.016949153
EF603968.1.1525	0	1	0.012931034	0	0.0	0	1	0.00729927	0.016949153
HE681367.1.1500	0	1	0.004310345	0	0.0	1	0	0.00729927	0.0
FM872962.1.1480	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HE681258.1.1546	0	0	0.043103448	1	0.0	0	1	0.00729927	0.016949153
AF371946.1.1457	0	1	0.004310345	0	0.0	0	1	0.0	0.016949153
HE681307.1.1552	0	1	0.004310345	0	0.0	1	0	0.01459854	0.016949153
CP002189.629612.631222	0	0	0.00862069	0	0.088235294	1	0	0.02189781	0.050847458
EF603835.1.1492	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
FM875685.1.1441	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0.0
FM874014.1.1470	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
AF132261.1.1437	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
AF371654.1.1443	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
EF604546.1.1463	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
AF371758.1.1352	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
AF371804.1.1446	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
AF287769.1.1493	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
HE681281.1.1553	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
EF603141.1.1487	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
AF371949.1.1454	0	0	0.00862069	0	0.0	1	0	0.01459854	0.0
AF371754.1.1432	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
EF603861.1.1491	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
AF371743.1.1426	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
AF287762.1.1511	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
AF371806.1.1454	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
AF371634.1.1454	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
AF253365.1.1402	0	1	0.004310345	0	0.029411765	0	1	0.00729927	0.016949153
HE681341.1.1520	0	1	0.00862069	0	0.0	0	1	0.01459854	0.016949153
AF371544.1.1441	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
AF371679.1.1429	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
AF371741.1.1423	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
AF371633.1.1455	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
AF371720.1.1436	0	1	0.00862069	0	0.0	0	1	0.01459854	0.016949153
AF371914.1.1431	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
AF371660.1.1453	0	1	0.00862069	0	0.0	0	1	0.01459854	0.016949153
HE681340.1.1550	0	1	0.004310345	0	0.0	1	0	0.01459854	0.016949153
AF385577.1.1508	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
AF432138.1.1487	0	1	0.004310345	0	0.0	1	0	0.00729927	0.0
AF371628.1.1465	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
AF371831.1.1421	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
AF371549.1.1455	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
AF385557.1.1477	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
AF499902.1.1477	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
AM275737.1.1459	1	0	0.00862069	0	0.029411765	0	1	0.0	0.016949153
AJ811975.1.1356	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
AM278926.1.1472	0	1	0.004310345	0	0.0	0	1	0.0	0.016949153
JQ448042.1.1414	0	1	0.004310345	0	0.0	1	0	0.01459854	0.016949153
AJ292676.1.1501	0	0	0.00862069	0	0.029411765	1	0	0.02919708	0.101694915
AEUH01000060.4040.5574	1	0	0.004310345	0	0.029411765	0	1	0.00729927	0.016949153
AM277985.1.1475	0	1	0.004310345	0	0.0	0	1	0.0	0.016949153
AM405112.1.1489	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
JQ448612.1.1371	0	1	0.012931034	0	0.0	1	0	0.01459854	0.016949153
AM277633.1.1436	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
AM278620.1.1486	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
JQ449438.1.1397	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
AM404855.1.1490	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
AM277667.1.1468	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
CP003274.119147.120561	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
AM277653.1.1461	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
JQ452527.1.1392	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
AM406458.1.1481	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
AM420144.1.1397	0	1	0.012931034	0	0.0	0	1	0.00729927	0.016949153
FN563238.1.1501	0	1	0.004310345	0	0.0	0	1	0.0	0.016949153
AM405723.1.1462	0	1	0.00862069	0	0.029411765	0	1	0.0	0.016949153
AM405156.1.1441	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
AM420030.1.1477	0	0	0.0	1	0.0	1	0	0.01459854	0.0
AM278923.1.1460	1	0	0.00862069	0	0.029411765	0	1	0.0	0.016949153
FN563331.1.1401	0	1	0.00862069	0	0.0	0	1	0.01459854	0.016949153
HQ385570.1.1345	0	0	0.004310345	1	0.029411765	1	0	0.01459854	0.016949153
AM406496.1.1481	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
FN563317.1.1445	0	1	0.00862069	0	0.0	0	1	0.01459854	0.016949153
EU009763.1.1453	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
FN563321.1.1443	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
AM238230.1.1490	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
AJ576350.1.1454	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
JQ451406.1.1398	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
AM405126.1.1483	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
CP003252.272446.273850	1	0	0.004310345	0	0.0	1	0	0.0	0.016949153
HQ326459.1.1448	1	0	0.004310345	0	0.029411765	1	0	0.00729927	0.0
JQ447623.1.1398	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
AM420132.1.1439	0	0	0.004310345	0	0.0	1	0	0.01459854	0.0
JQ449532.1.1391	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
AM275412.1.1485	0	0	0.00862069	1	0.0	0	1	0.00729927	0.016949153
JQ457301.1.1359	1	0	0.004310345	0	0.029411765	0	1	0.00729927	0.016949153
JQ456013.1.1363	0	1	0.004310345	0	0.0	0	1	0.0	0.0
JQ458310.1.1410	0	0	0.043103448	1	0.0	0	1	0.00729927	0.016949153
HQ399949.1.1503	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
HQ400141.1.1493	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
JQ447148.1.1394	0	1	0.012931034	0	0.0	1	0	0.01459854	0.016949153
AM275765.1.1491	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
FN667250.1.1445	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
JQ457093.1.1362	1	0	0.004310345	0	0.029411765	0	1	0.00729927	0.016949153
JQ460198.1.1393	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
AM183074.1.1431	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
AM183080.1.1438	0	1	0.00862069	0	0.0	1	0	0.01459854	0.016949153
AM277551.1.1476	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
EU009861.1.1454	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
AM277966.1.1487	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
AM176887.1.1449	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
AM275478.1.1447	0	0	0.00862069	1	0.0	0	1	0.00729927	0.016949153
AM696812.1.1489	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
AM275467.1.1476	0	0	0.00862069	1	0.0	0	1	0.00729927	0.016949153
AM277455.1.1490	0	0	0.00862069	1	0.0	0	1	0.00729927	0.016949153
AM275757.1.1484	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU009811.1.1454	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
AM275521.1.1477	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
AM277988.1.1480	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
AM405728.1.1460	0	1	0.00862069	0	0.029411765	0	1	0.0	0.016949153
AM277375.1.1485	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
JQ447868.1.1385	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
AM276076.1.1465	0	1	0.00862069	0	0.029411765	0	1	0.0	0.016949153
AM278590.1.1485	0	1	0.012931034	0	0.0	0	1	0.00729927	0.016949153
AM406047.1.1485	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
AM278918.1.1450	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
AM420103.1.1507	0	1	0.0	0	0.029411765	1	0	0.01459854	0.0
HQ400348.1.1486	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
AM275604.1.1484	0	1	0.004310345	0	0.0	0	1	0.0	0.016949153
JQ449398.1.1397	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
JQ449567.1.1414	0	1	0.004310345	0	0.0	1	0	0.01459854	0.016949153
AM404477.1.1484	0	1	0.004310345	0	0.0	0	1	0.00729927	0.016949153
EU009798.1.1491	0	1	0.004310345	0	0.0	1	0	0.01459854	0.016949153
JQ449427.1.1398	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
AM404847.1.1451	0	1	0.00862069	0	0.0	0	1	0.01459854	0.016949153
AM420201.1.1476	0	0	0.0	1	0.0	1	0	0.01459854	0.0
AM277638.1.1452	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
AM405167.1.1486	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
AM276086.1.1464	0	1	0.00862069	0	0.029411765	0	1	0.0	0.016949153
AM276744.1.1449	0	1	0.004310345	0	0.0	0	1	0.01459854	0.016949153
AM278916.1.1477	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
AM405230.1.1486	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
AM277970.1.1464	0	1	0.00862069	0	0.029411765	0	1	0.0	0.016949153
AM406499.1.1455	0	0	0.004310345	0	0.0	0	1	0.0	0.016949153
AM500831.1.1532	0	0	0.00862069	1	0.0	0	1	0.00729927	0.016949153
AM500751.1.1479	0	0	0.004310345	0	0.0	1	0	0.0	0.0
JQ448059.1.1391	0	1	0.00862069	0	0.0	0	1	0.0	0.016949153
AM420032.1.1494	0	1	0.0	0	0.0	1	0	0.01459854	0.016949153
