"","results.valid_p","q_value","LR_stat","ko","ko_descript"
"215",0.000609461355706197,0.00940838250971566,152.119517097913,"K03556","malT; LuxR family transcriptional regulator, maltose regulon positive regulatory protein"
"216",0.000617386565689733,0.00948660190520473,152.050773927092,"K05813","ugpB; sn-glycerol 3-phosphate transport system substrate-binding protein"
"217",0.000629470738383588,0.00962771143177478,151.947546305138,"K03782","katG; catalase-peroxidase [EC:1.11.1.21]"
"218",0.000651252625184155,0.0099151718485606,151.766123220348,"K00019","BDH1, bdhA; 3-hydroxybutyrate dehydrogenase [EC:1.1.1.30]"
"219",0.000657673934714213,0.00996721364984691,151.713734262431,"K19124","casC, cse4; CRISPR system Cascade subunit CasC"
"220",0.000668502159326819,0.0100852666672987,151.626476640239,"K00526","E1.17.4.1B, nrdB, nrdF; ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]"
"221",0.000671689309520919,0.0100874969153843,151.601047926521,"K02574","napH; ferredoxin-type protein NapH"
"222",0.000712335870645429,0.010649742138163,151.2863818711,"K10778","ada; AraC family transcriptional regulator, regulatory protein of adaptative response / methylated-DNA-[protein]-cysteine methyltransferase [EC:2.1.1.63]"
"223",0.000812247719003609,0.0120890142572779,150.579698576924,"K10536","aguA; agmatine deiminase [EC:3.5.3.12]"
"224",0.000818602316472823,0.0121292012873808,150.537576825686,"K02168","betT, betS; choline/glycine/proline betaine transport protein"
"225",0.000841273238786017,0.0124092595224592,150.389773906719,"K07089","K07089; uncharacterized protein"
"226",0.000844981214846576,0.0124092595224592,150.365957950501,"K02012","afuA, fbpA; iron(III) transport system substrate-binding protein"
"227",0.000874369717662641,0.0127842867529617,150.180610510442,"K20491","nisE, spaE, cprB, epiE; lantibiotic transport system permease protein"
"228",0.000940174818297513,0.013686141324252,149.786022028693,"K07448","mrr; restriction system protein"
"229",0.000970243909231724,0.0140621813744109,149.614311678465,"K09925","K09925; uncharacterized protein"
"230",0.000982516547213632,0.0140977788541079,149.54566480966,"K07481","K07481; transposase, IS5 family"
"231",0.000983663768471569,0.0140977788541079,149.539289163982,"K19092","parE1_3_4; toxin ParE1/3/4"
"232",0.000985442812338968,0.0140977788541079,149.529416017324,"K21757","benM; LysR family transcriptional regulator, benzoate and cis,cis-muconate-responsive activator of ben and cat genes"
"233",0.00102923045238544,0.0146610123238939,149.291551357548,"K15773","hipB; HTH-type transcriptional regulator / antitoxin HipB"
"234",0.00120603325310207,0.0171060870386571,148.419006675376,"K03564","BCP, PRXQ, DOT5; thioredoxin-dependent peroxiredoxin [EC:1.11.1.24]"
"235",0.00122048996881611,0.0172374732191518,148.353084339458,"K18456","E3.5.4.32; 8-oxoguanine deaminase [EC:3.5.4.32]"
"236",0.00126484199238778,0.0177881803929451,148.15532056968,"K21084","yegE; diguanylate cyclase [EC:2.7.7.65]"
"237",0.00128565827408782,0.0180046405556855,148.064737058728,"K19575","bmrR; MerR family transcriptional regulator, activator of bmr gene"
"238",0.00130900906368358,0.0182546263964949,147.964748407627,"K03972","pspE; phage shock protein E"
"239",0.00132960646026154,0.0184642838561007,147.877929682164,"K07126","K07126; uncharacterized protein"
"240",0.00136179578023919,0.0188325008108911,147.744745516831,"K21908","hdeD; membrane protein HdeD"
"241",0.00137091603301439,0.0188799598073641,147.707547062412,"K02026","ABC.MS.P1; multiple sugar transport system permease protein"
"242",0.00142573150545846,0.0195537308537877,147.488745070216,"K19350","lsa; lincosamide and streptogramin A transport system ATP-binding/permease protein"
"243",0.00143663244680084,0.0196221526375803,147.446174832751,"K06904","GP4; Escherichia/Staphylococcus phage prohead protease"
"244",0.00146431291131436,0.0199182563633294,147.339423012355,"K07464","cas4; CRISPR-associated exonuclease Cas4 [EC:3.1.12.1]"
"245",0.00156446908350467,0.0211937668904163,146.968346284821,"K07485","K07485; transposase"
"246",0.00161257929391285,0.0217567100670599,146.797945297455,"K02800","mtlA, cmtA; mannitol PTS system EIICBA or EIICB component [EC:2.7.1.197]"
"247",0.00163493139170946,0.0218863036722969,146.720389947269,"K00647","fabB; 3-oxoacyl-[acyl-carrier-protein] synthase I [EC:2.3.1.41]"
"248",0.00163537309753831,0.0218863036722969,146.718867376109,"K00965","galT, GALT; UDPglucose--hexose-1-phosphate uridylyltransferase [EC:2.7.7.12]"
"249",0.00166577684386335,0.0222036680513352,146.614978837355,"K06199","crcB, FEX; fluoride exporter"
"250",0.00176279769434914,0.0234029021901792,146.294932203104,"K06893","K06893; uncharacterized protein"
"251",0.0018383371909301,0.0243085304250877,146.056954271211,"K08679","GAE, cap1J; UDP-glucuronate 4-epimerase [EC:5.1.3.6]"
"252",0.00185242262853694,0.024397582159183,146.013593176117,"K03830","yafP; putative acetyltransferase [EC:2.3.1.-]"
"253",0.00188323376501092,0.0247053472967242,145.919806978927,"K09155","K09155; uncharacterized protein"
"254",0.00194110072781307,0.025364225652014,145.747474685301,"K19789","radD; DNA repair protein RadD"
"255",0.00195218895115358,0.0254090789367793,145.71500168968,"K03189","ureG; urease accessory protein"
"256",0.00196345975303733,0.0254559489075426,145.682169985453,"K08989","K08989; putative membrane protein"
"257",0.0020154621168863,0.0260284776885044,145.532930131102,"K00612","nodU; carbamoyltransferase [EC:2.1.3.-]"
"258",0.00207018912781498,0.0266316190512322,145.379702472344,"K19267","qorB; NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]"
"259",0.00208298126935879,0.0266927213629414,145.344431636572,"K07755","AS3MT; arsenite methyltransferase [EC:2.1.1.137]"
"260",0.00209226411387196,0.0267085561305424,145.318963005583,"K24116","scmK; N-acetyl-S-(2-succino)cysteine monooxygenase [EC:1.14.-.-]"
"261",0.00211668466579623,0.0269167678382287,145.252462132679,"K08363","merT; mercuric ion transport protein"
"262",0.00212752091304707,0.0269513050015391,145.223182280776,"K06998","phzF; trans-2,3-dihydro-3-hydroxyanthranilate isomerase [EC:5.3.3.17]"
"263",0.00216029801396746,0.0271357519496041,145.135456460736,"K04940","odh; opine dehydrogenase [EC:1.5.1.28]"
"264",0.0021653301494361,0.0271357519496041,145.12209828373,"K11893","impJ, vasE; type VI secretion system protein ImpJ"
"265",0.00216660869739231,0.0271357519496041,145.118708893952,"K00874","kdgK; 2-dehydro-3-deoxygluconokinase [EC:2.7.1.45]"
"266",0.00219121944308415,0.0273408170360763,145.053827342364,"K20490","nisF, spaF, cprA, epiF; lantibiotic transport system ATP-binding protein"
"267",0.00221881584905938,0.0275814599364348,144.981877560865,"K08987","K08987; putative membrane protein"
"268",0.00231524068005338,0.0286727008100641,144.736860073768,"K11900","impC; type VI secretion system protein ImpC"
"269",0.00234271511699899,0.028897804629288,144.668786730963,"K11936","pgaC, icaA; poly-beta-1,6-N-acetyl-D-glucosamine synthase [EC:2.4.1.-]"
"270",0.00235152731080098,0.028897804629288,144.647110184085,"K07075","K07075; uncharacterized protein"
"271",0.00235953752773036,0.028897804629288,144.62747188939,"K07823","pcaF; 3-oxoadipyl-CoA thiolase [EC:2.3.1.174]"
"272",0.00239814465944411,0.0292626548702023,144.533682414329,"K02068","STAR1, fetA; UDP-glucose/iron transport system ATP-binding protein"
"273",0.00242031018977254,0.0294249432961724,144.480468180546,"K01428","ureC; urease subunit alpha [EC:3.5.1.5]"
"274",0.0024385861079744,0.0295389317239673,144.436932054313,"K01551","arsA, ASNA1, GET3; arsenite/tail-anchored protein-transporting ATPase [EC:7.3.2.7 7.3.-.-]"
"275",0.00252929219892492,0.0305262574844793,144.225249306549,"K00633","lacA; galactoside O-acetyltransferase [EC:2.3.1.18]"
"276",0.00261123121705775,0.0313536591753163,144.040011059252,"K16957","tcyK; L-cystine transport system substrate-binding protein"
"277",0.00262541302003511,0.0313536591753163,144.008500283183,"K06956","K06956; uncharacterized protein"
"278",0.00262618778268693,0.0313536591753163,144.006783387026,"K11896","impG, vasA; type VI secretion system protein ImpG"
"279",0.00269435109419276,0.0320521551312752,143.857544017434,"K02042","phnE; phosphonate transport system permease protein"
"280",0.0028451665642377,0.0337253850953748,143.539431294735,"K00549","metE; 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]"
"281",0.00287202384775937,0.0339225877249585,143.484429997789,"K03299","TC.GNTP; gluconate:H+ symporter, GntP family"
"282",0.00289578823009978,0.034081989842912,143.436159343103,"K07484","K07484; transposase"
"283",0.00295952045211016,0.0347090048782813,143.308497533696,"K02041","phnC; phosphonate transport system ATP-binding protein [EC:7.3.2.2]"
"284",0.00297538639259536,0.0347323581241741,143.277113228128,"K03549","kup; KUP system potassium uptake protein"
"285",0.00298244111641748,0.0347323581241741,143.263208162516,"K21498","higA-1; antitoxin HigA-1"
"286",0.00300246960744824,0.0348433448500724,143.223897044736,"K21741","rclC; reactive chlorine resistance protein C"
"287",0.00315719212405279,0.0365112218109101,142.928156774135,"K03716","splB; spore photoproduct lyase [EC:4.1.99.14]"
"288",0.00321007666507618,0.0369939043450967,142.830147126312,"K16842","hpxB; allantoinase [EC:3.5.2.5]"
"289",0.00326763760429876,0.0375269522791266,142.7251566886,"K00817","hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]"
"290",0.00341608330522406,0.0390964844484092,142.462098561184,"K03208","wcaI; putative colanic acid biosynthesis glycosyltransferase WcaI"
"291",0.00354158151191731,0.0403935018489813,142.247832390095,"K00558","DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]"
"292",0.00361764633287586,0.0411197540370376,142.121358743085,"K02474","wbpO; UDP-N-acetyl-D-glucosamine/UDP-N-acetyl-D-galactosamine dehydrogenase [EC:1.1.1.136 1.1.1.-]"
"293",0.00371505998549139,0.0420828808595424,141.962931206018,"K11907","vasG, clpV; type VI secretion system protein VasG"
"294",0.00374478638993625,0.0422753266265252,141.91535031947,"K08177","oxlT; MFS transporter, OFA family, oxalate/formate antiporter"
"295",0.00377206225439815,0.0424388970249067,141.871997873242,"K02777","crr; sugar PTS system EIIA component [EC:2.7.1.-]"
"296",0.00381451360535635,0.042673697708363,141.805098164106,"K07012","cas3; CRISPR-associated endonuclease/helicase Cas3 [EC:3.1.-.- 5.6.2.4]"
"297",0.00381864664639464,0.042673697708363,141.798621631443,"K01438","argE; acetylornithine deacetylase [EC:3.5.1.16]"
"298",0.00386373143788142,0.0430326330279478,141.728390577153,"K03710","K03710; GntR family transcriptional regulator"
"299",0.0039358390709428,0.0435691242303522,141.61762234404,"K02275","coxB, ctaC; cytochrome c oxidase subunit II [EC:7.1.1.9]"
"300",0.00393815524829939,0.0435691242303522,141.614095495165,"K05814","ugpA; sn-glycerol 3-phosphate transport system permease protein"
"301",0.00409908455332116,0.0451988758553918,141.373616828487,"K20492","nisG, spaG, cprC; lantibiotic transport system permease protein"
"302",0.00411400206395474,0.0452131551333304,141.351768718263,"K24131","prsW; protease PrsW [EC:3.4.-.-]"
"303",0.00415420897672151,0.0455043550948471,141.293243750242,"K19046","casB, cse2; CRISPR system Cascade subunit CasB"
"304",0.00424489486416098,0.0463267760542284,141.163136504709,"K09136","ycaO; ribosomal protein S12 methylthiotransferase accessory factor"
"305",0.00426643505566073,0.0463267760542284,141.132609619873,"K07275","ompW; outer membrane protein"
"306",0.00427116404718105,0.0463267760542284,141.125926688764,"K01236","treZ, glgZ; maltooligosyltrehalose trehalohydrolase [EC:3.2.1.141]"
"307",0.00429398304846413,0.0464225724360014,141.093774809535,"K20331","toxA; toxoflavin synthase [EC:2.1.1.349]"
"308",0.00447772708384553,0.0482518707509198,140.840471048464,"K07507","mgtC; putative Mg2+ transporter-C (MgtC) family protein"
"309",0.00452766795904973,0.0486321357802138,140.773279538078,"K00525","E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]"
"310",0.00457437595227458,0.0488363263251884,140.711052353289,"K07649","tctE; two-component system, OmpR family, sensor histidine kinase TctE [EC:2.7.13.3]"
"311",0.00457610650410774,0.0488363263251884,140.708758064417,"K19126","casE, cse3; CRISPR system Cascade subunit CasE"
"312",0.00459843149084868,0.0489172888401499,140.679231980254,"K10440","rbsC; ribose transport system permease protein"
"313",0.0046207910054816,0.0489981001507777,140.649792188211,"K01625","eda; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42]"
"314",0.00472988189086032,0.0499915570483836,140.508010823795,"K09771","TC.SMR3; small multidrug resistance family-3 protein"
"315",0.00474460393800567,0.0499915570483836,140.489108048702,"K24258","wbjD; UDP-N-acetyl-L-fucosamine synthase [EC:5.1.3.28]"
"316",0.0048925256827929,0.0513117837440913,140.302117151381,"K01813","rhaA; L-rhamnose isomerase [EC:5.3.1.14]"
"317",0.0049008241780286,0.0513117837440913,140.291781537717,"K02616","paaX; phenylacetic acid degradation operon negative regulatory protein"
"318",0.00510594155506242,0.0532912579284659,140.041292799689,"K02744","agaF; N-acetylgalactosamine PTS system EIIA component [EC:2.7.1.-]"
"319",0.00512913677108353,0.0533655327373863,140.01355132302,"K18234","vat; virginiamycin A acetyltransferase [EC:2.3.1.-]"
"320",0.00518387832544565,0.0537665380067316,139.948534538825,"K08997","SELENOO, selO; protein adenylyltransferase [EC:2.7.7.108]"
"321",0.00526159797796044,0.0544026283141766,139.857301262462,"K07396","K07396; putative protein-disulfide isomerase"
"322",0.00542112237009852,0.0558779662930342,139.67385106361,"K01640","HMGCL, hmgL; hydroxymethylglutaryl-CoA lyase [EC:4.1.3.4]"
"323",0.00552960333505364,0.0568196701827958,139.551908379062,"K01201","GBA, srfJ; glucosylceramidase [EC:3.2.1.45]"
"324",0.00554829753805918,0.0568358010148716,139.531116295855,"K23779","sutR; XRE family transcriptional regulator, regulator of sulfur utilization"
"325",0.00558375265843097,0.0570230002256382,139.491858207371,"K02217","ftnA, ftn; ferritin [EC:1.16.3.2]"
"326",0.00568054275017167,0.0578335011896312,139.385838354346,"K08234","yaeR; glyoxylase I family protein"
"327",0.00585698760585984,0.0594475286356233,139.196757810642,"K08223","fsr; MFS transporter, FSR family, fosmidomycin resistance protein"
"328",0.00600035437427636,0.0607170005128757,139.046927782554,"K16566","exoY; exopolysaccharide production protein ExoY"
"329",0.00625730776813448,0.0631246336852229,138.786406577891,"K11892","impK, ompA, vasF, dotU; type VI secretion system protein ImpK"
"330",0.00659024887595389,0.0662510046700692,138.46302297483,"K02477","K02477; two-component system, LytTR family, response regulator"
"331",0.00660713544615634,0.0662510046700692,138.447022048183,"K07498","K07498; putative transposase"
"332",0.00683255390994831,0.0683049591178267,138.236928461564,"K15125","fhaB; filamentous hemagglutinin"
"333",0.00686096739843364,0.0683830354216253,138.210897253031,"K00029","maeB; malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40]"
"334",0.00690822231716697,0.0685859895630639,138.167821429304,"K13652","K13652; AraC family transcriptional regulator"
"335",0.00692265938644966,0.0685859895630639,138.154714752712,"K03077","araD, ulaF, sgaE, sgbE; L-ribulose-5-phosphate 4-epimerase [EC:5.1.3.4]"
"336",0.00698104074831977,0.0689585542966468,138.101966379819,"K12063","traC; conjugal transfer ATP-binding protein TraC"
"337",0.00704175992983344,0.0691672918426444,138.047530972058,"K02279","cpaB, rcpC; pilus assembly protein CpaB"
"338",0.007046028534239,0.0691672918426444,138.043720248304,"K00453","TDO2, kynA; tryptophan 2,3-dioxygenase [EC:1.13.11.11]"
"339",0.0070676822833951,0.0691672918426444,138.024421605825,"K17218","sqr; sulfide:quinone oxidoreductase [EC:1.8.5.4]"
"340",0.00708553155363034,0.0691672918426444,138.008554162007,"K20534","gtrB; polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]"
"341",0.00711023736445712,0.0692049202716516,137.986651507966,"K18831","higA; HTH-type transcriptional regulator / antitoxin HigA"
"342",0.00743169719411685,0.072122230956941,137.707816444937,"K01560","E3.8.1.2; 2-haloacid dehalogenase [EC:3.8.1.2]"
"343",0.00752720720138452,0.0728361536483826,137.62708804834,"K07474","xtmA; phage terminase small subunit"
"344",0.00763446315058895,0.0736592534790835,137.537536043719,"K02172","blaR1; bla regulator protein blaR1"
"345",0.00768992004893609,0.0739792598330982,137.491681288742,"K07229","yqjH; ferric-chelate reductase (NADPH) [EC:1.16.1.9]"
"346",0.00806069744090944,0.0773221237178567,137.192613638996,"K02856","rhaT; L-rhamnose-H+ transport protein"
"347",0.00826557324605181,0.0790169880221697,137.032686538834,"K01790","rfbC, rmlC; dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13]"
"348",0.00830323982851696,0.0790169880221697,137.003676460042,"K01501","E3.5.5.1; nitrilase [EC:3.5.5.1]"
"349",0.00830880651393107,0.0790169880221697,136.999399249692,"K01247","alkA; DNA-3-methyladenine glycosylase II [EC:3.2.2.21]"
"350",0.00835572361198855,0.0792361333376857,136.963453160681,"K13920","pduE; propanediol dehydratase small subunit [EC:4.2.1.28]"
"351",0.0084479656532556,0.079882615393605,136.893312145612,"K04343","strB; streptomycin 6-kinase [EC:2.7.1.72]"
"352",0.00859950910665382,0.0810845759232501,136.779573842161,"K06193","phnA; protein PhnA"
"353",0.00866786331167319,0.0814975590125873,136.728866069835,"K00973","rfbA, rmlA, rffH; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]"
"354",0.00877799600868277,0.0822999117311246,136.647923658052,"K06518","cidA; holin-like protein"
"355",0.00908553793124143,0.0849433813909586,136.42667663308,"K00520","merA; mercuric reductase [EC:1.16.1.1]"
